,date,type,price_total
1780,2019-08-09,retail_medical,49414.630000000005
1781,2019-08-09,retail_recreational,3467766.189999986
1782,2019-08-09,wholesale,787289.58
1783,2019-08-10,retail_medical,39230.40999999996
1784,2019-08-10,retail_recreational,2904376.1099999477
1785,2019-08-10,wholesale,863973.7599999998
1786,2019-08-11,retail_medical,45226.84
1787,2019-08-11,retail_recreational,2854641.9699999983
1788,2019-08-11,wholesale,5441149.010000002
1789,2019-08-12,retail_medical,41011.689999999995
1790,2019-08-12,retail_recreational,2817416.809999995
1791,2019-08-12,wholesale,4668685.299999999
1792,2019-08-13,retail_medical,44203.18999999998
1793,2019-08-13,retail_recreational,3055393.9399999264
1794,2019-08-13,wholesale,5900512.970000002
1795,2019-08-14,retail_medical,51513.63
1796,2019-08-14,retail_recreational,3357230.539999906
1797,2019-08-14,wholesale,5637290.550000001
1798,2019-08-15,retail_medical,63090.43999999997
1799,2019-08-15,retail_recreational,4321887.579999947
1800,2019-08-15,wholesale,3582085.88
1801,2019-08-16,retail_medical,49290.11000000004
1802,2019-08-16,retail_recreational,3435173.309999988
1803,2019-08-16,wholesale,1083459.0999999999
1804,2019-08-17,retail_medical,37273.69999999996
1805,2019-08-17,retail_recreational,2839787.0199999623
1806,2019-08-17,wholesale,665267.4500000002
1807,2019-08-18,retail_medical,43019.5
1808,2019-08-18,retail_recreational,2779391.909999977
1809,2019-08-18,wholesale,5350553.140000004
1810,2019-08-19,retail_medical,55169.67
1811,2019-08-19,retail_recreational,3116639.569999992
1812,2019-08-19,wholesale,4811027.570000001
1813,2019-08-20,retail_medical,44167.160000000025
1814,2019-08-20,retail_recreational,3136011.8300000136
1815,2019-08-20,wholesale,29533552.880000018
1816,2019-08-21,retail_medical,53924.77999999996
1817,2019-08-21,retail_recreational,3375424.9999999064
1818,2019-08-21,wholesale,4568045.79
1819,2019-08-22,retail_medical,63913.93999999994
1820,2019-08-22,retail_recreational,4182920.5299998396
1821,2019-08-22,wholesale,3033645.630000002
1822,2019-08-23,retail_medical,47568.72000000002
1823,2019-08-23,retail_recreational,3490901.569999865
1824,2019-08-23,wholesale,869798.5900000003
1825,2019-08-24,retail_medical,37269.78000000001
1826,2019-08-24,retail_recreational,2853227.2099999664
1827,2019-08-24,wholesale,656596.83
1828,2019-08-25,retail_medical,42547.35000000001
1829,2019-08-25,retail_recreational,2878885.979999983
1830,2019-08-25,wholesale,4952867.110000001
1831,2019-08-26,retail_medical,41442.540000000015
1832,2019-08-26,retail_recreational,2853179.070000011
1833,2019-08-26,wholesale,4967780.16
1834,2019-08-27,retail_medical,48689.97
1835,2019-08-27,retail_recreational,3084925.6699999175
1836,2019-08-27,wholesale,5907337.549999994
1837,2019-08-28,retail_medical,49382.62
1838,2019-08-28,retail_recreational,3350135.910000037
1839,2019-08-28,wholesale,4894071.790000001
1840,2019-08-29,retail_medical,68193.95999999998
1841,2019-08-29,retail_recreational,4903054.799999849
1842,2019-08-29,wholesale,3690166.560000001
1843,2019-08-30,retail_medical,53705.02000000001
1844,2019-08-30,retail_recreational,3733038.269999831
1845,2019-08-30,wholesale,770073.8799999998
1846,2019-08-31,retail_medical,34664.049999999974
1847,2019-08-31,retail_recreational,3080585.1299998974
1848,2019-08-31,wholesale,484434.8700000001
1849,2019-09-01,retail_medical,40475.59000000001
1850,2019-09-01,retail_recreational,2933097.939999948
1851,2019-09-01,wholesale,1746329.3999999994
1852,2019-09-02,retail_medical,42657.55
1853,2019-09-02,retail_recreational,3039241.429999965
1854,2019-09-02,wholesale,4714997.520000004
1855,2019-09-03,retail_medical,45784.51999999999
1856,2019-09-03,retail_recreational,3010501.1500000046
1857,2019-09-03,wholesale,4551479.110000003
1858,2019-09-04,retail_medical,43765.1
1859,2019-09-04,retail_recreational,3299634.7499999055
1860,2019-09-04,wholesale,4684392.459999998
1861,2019-09-05,retail_medical,57305.810000000005
1862,2019-09-05,retail_recreational,4179795.119999969
1863,2019-09-05,wholesale,4814307.800000001
1864,2019-09-06,retail_medical,46296.88
1865,2019-09-06,retail_recreational,3451969.4399999916
1866,2019-09-06,wholesale,690815.8999999999
1867,2019-09-07,retail_medical,32241.96999999999
1868,2019-09-07,retail_recreational,2805720.499999968
1869,2019-09-07,wholesale,769482.3600000001
1870,2019-09-08,retail_medical,42859.26000000001
1871,2019-09-08,retail_recreational,2790093.7499999753
1872,2019-09-08,wholesale,4871084.870000008
1873,2019-09-09,retail_medical,42263.89999999999
1874,2019-09-09,retail_recreational,2978912.989999931
1875,2019-09-09,wholesale,5331072.819999998
1876,2019-09-10,retail_medical,45303.52
1877,2019-09-10,retail_recreational,2973031.190000003
1878,2019-09-10,wholesale,4830011.03
1879,2019-09-11,retail_medical,40530.600000000006
1880,2019-09-11,retail_recreational,3022720.939999926
1881,2019-09-11,wholesale,5471842.4399999995
1882,2019-09-12,retail_medical,53581.43000000002
1883,2019-09-12,retail_recreational,4277278.269999762
1884,2019-09-12,wholesale,4125427.2999999984
1885,2019-09-13,retail_medical,49410.58999999997
1886,2019-09-13,retail_recreational,3541427.509999972
1887,2019-09-13,wholesale,757156.9500000001
1888,2019-09-14,retail_medical,33283.47999999996
1889,2019-09-14,retail_recreational,2800834.0799998795
1890,2019-09-14,wholesale,784285.8299999998
1891,2019-09-15,retail_medical,42514.66
1892,2019-09-15,retail_recreational,2833952.9599999357
1893,2019-09-15,wholesale,5752229.140000002
1894,2019-09-16,retail_medical,41785.02999999998
1895,2019-09-16,retail_recreational,2777573.7400000007
1896,2019-09-16,wholesale,6228363.249999998
1897,2019-09-17,retail_medical,43079.840000000004
1898,2019-09-17,retail_recreational,2950733.2799999896
1899,2019-09-17,wholesale,5499003.269999996
1900,2019-09-18,retail_medical,45237.66999999998
1901,2019-09-18,retail_recreational,3213097.37999992
1902,2019-09-18,wholesale,4420337.1
1903,2019-09-19,retail_medical,55990.960000000014
1904,2019-09-19,retail_recreational,4387068.439999963
1905,2019-09-19,wholesale,3572186.6200000024
1906,2019-09-20,retail_medical,40742.07999999997
1907,2019-09-20,retail_recreational,3533600.019999847
1908,2019-09-20,wholesale,754413.1100000001
1909,2019-09-21,retail_medical,30428.569999999978
1910,2019-09-21,retail_recreational,2829057.1499999105
1911,2019-09-21,wholesale,662129.4699999999
1912,2019-09-22,retail_medical,38230.149999999994
1913,2019-09-22,retail_recreational,2774948.7199999895
1914,2019-09-22,wholesale,6376205.570000004
1915,2019-09-23,retail_medical,36369.98999999999
1916,2019-09-23,retail_recreational,2757771.7099999464
1917,2019-09-23,wholesale,16051681.570000011
1918,2019-09-24,retail_medical,45776.95000000001
1919,2019-09-24,retail_recreational,3051445.4699999443
1920,2019-09-24,wholesale,5502409.699999998
1921,2019-09-25,retail_medical,44687.69000000001
1922,2019-09-25,retail_recreational,2979442.6700000037
1923,2019-09-25,wholesale,4511060.899999998
1924,2019-09-26,retail_medical,58205.73
1925,2019-09-26,retail_recreational,4159870.3299997807
1926,2019-09-26,wholesale,3884420.459999998
1927,2019-09-27,retail_medical,45197.669999999984
1928,2019-09-27,retail_recreational,3451009.3199999053
1929,2019-09-27,wholesale,946214.2300000002
1930,2019-09-28,retail_medical,32581.619999999988
1931,2019-09-28,retail_recreational,2733331.620000007
1932,2019-09-28,wholesale,599701.8700000001
1933,2019-09-29,retail_medical,40558.30000000005
1934,2019-09-29,retail_recreational,2906309.5599999665
1935,2019-09-29,wholesale,7351679.090000001
1936,2019-09-30,retail_medical,48953.2
1937,2019-09-30,retail_recreational,3292013.0999999274
1938,2019-09-30,wholesale,4085393.1600000006
1939,2019-10-01,retail_medical,44199.76000000001
1940,2019-10-01,retail_recreational,2970362.3199998974
1941,2019-10-01,wholesale,4103545.429999999
1942,2019-10-02,retail_medical,53414.63000000002
1943,2019-10-02,retail_recreational,3340820.6599998223
1944,2019-10-02,wholesale,6240450.19
1945,2019-10-03,retail_medical,60294.08999999997
1946,2019-10-03,retail_recreational,4340168.119999798
1947,2019-10-03,wholesale,3450145.6999999997
1948,2019-10-04,retail_medical,50237.02000000002
1949,2019-10-04,retail_recreational,3599222.83999986
1950,2019-10-04,wholesale,850922.6
1951,2019-10-05,retail_medical,35929.29000000001
1952,2019-10-05,retail_recreational,2797210.109999935
1953,2019-10-05,wholesale,632688.1699999999
1954,2019-10-06,retail_medical,41425.71999999998
1955,2019-10-06,retail_recreational,2761345.949999974
1956,2019-10-06,wholesale,7064339.490000009
1957,2019-10-07,retail_medical,39630.16999999998
1958,2019-10-07,retail_recreational,2855807.549999949
1959,2019-10-07,wholesale,5164191.65
1960,2019-10-08,retail_medical,46904.380000000005
1961,2019-10-08,retail_recreational,3186960.330000022
1962,2019-10-08,wholesale,5112500.969999998
1963,2019-10-09,retail_medical,32774.00000000001
1964,2019-10-09,retail_recreational,3024924.629999923
1965,2019-10-09,wholesale,5366743.88
1966,2019-10-10,retail_medical,54557.68
1967,2019-10-10,retail_recreational,4024915.9399998384
1968,2019-10-10,wholesale,9221277.85
1969,2019-10-11,retail_medical,41260.06999999998
1970,2019-10-11,retail_recreational,3387159.869999992
1971,2019-10-11,wholesale,2162247.619999999
1972,2019-10-12,retail_medical,29249.52999999999
1973,2019-10-12,retail_recreational,2692913.8499999573
1974,2019-10-12,wholesale,1196607.4599999997
1975,2019-10-13,retail_medical,34759.439999999995
1976,2019-10-13,retail_recreational,2561420.689999967
1977,2019-10-13,wholesale,6272965.729999995
1978,2019-10-14,retail_medical,38807.67000000001
1979,2019-10-14,retail_recreational,2796468.1499999743
1980,2019-10-14,wholesale,6473149.199999996
1981,2019-10-15,retail_medical,38901.059999999976
1982,2019-10-15,retail_recreational,2949252.709999953
1983,2019-10-15,wholesale,5844763.319999999
1984,2019-10-16,retail_medical,42042.75000000002
1985,2019-10-16,retail_recreational,3022691.339999903
1986,2019-10-16,wholesale,4472347.769999995
1987,2019-10-17,retail_medical,55708.56999999998
1988,2019-10-17,retail_recreational,4183754.9399998854
1989,2019-10-17,wholesale,5089238.669999998
1990,2019-10-18,retail_medical,42135.06999999995
1991,2019-10-18,retail_recreational,3517409.6699999208
1992,2019-10-18,wholesale,1121526.22
1993,2019-10-19,retail_medical,26826.22000000001
1994,2019-10-19,retail_recreational,2719601.2199998796
1995,2019-10-19,wholesale,617479.3199999998
1996,2019-10-20,retail_medical,37870.499999999985
1997,2019-10-20,retail_recreational,2731241.6699999655
1998,2019-10-20,wholesale,6274182.570000002
1999,2019-10-21,retail_medical,38597.23
2000,2019-10-21,retail_recreational,2780014.1000000024
2001,2019-10-21,wholesale,5549587.969999996
2002,2019-10-22,retail_medical,39496.10000000002
2003,2019-10-22,retail_recreational,2849046.6999999825
2004,2019-10-22,wholesale,5251394.81
2005,2019-10-23,retail_medical,41579.13999999999
2006,2019-10-23,retail_recreational,2910790.399999875
2007,2019-10-23,wholesale,5272766.070000001
2008,2019-10-24,retail_medical,51676.16
2009,2019-10-24,retail_recreational,4059444.489999993
2010,2019-10-24,wholesale,4083810.2899999986
2011,2019-10-25,retail_medical,39801.96999999999
2012,2019-10-25,retail_recreational,3352924.2599998587
2013,2019-10-25,wholesale,1318623.1100000008
2014,2019-10-26,retail_medical,29102.160000000007
2015,2019-10-26,retail_recreational,2553759.0700000394
2016,2019-10-26,wholesale,568593.5299999999
2017,2019-10-27,retail_medical,39129.99
2018,2019-10-27,retail_recreational,2592472.530000035
2019,2019-10-27,wholesale,26800101.900000006
2020,2019-10-28,retail_medical,34492.92999999998
2021,2019-10-28,retail_recreational,2595088.720000001
2022,2019-10-28,wholesale,5835474.490000003
2023,2019-10-29,retail_medical,42241.92999999995
2024,2019-10-29,retail_recreational,2806565.5399999768
2025,2019-10-29,wholesale,5366141.249999999
2026,2019-10-30,retail_medical,50610.500000000015
2027,2019-10-30,retail_recreational,3339850.7599999183
2028,2019-10-30,wholesale,3960517.6299999976
2029,2019-10-31,retail_medical,70193.84000000001
2030,2019-10-31,retail_recreational,4537618.5499998415
2031,2019-10-31,wholesale,3655152.129999999
2032,2019-11-01,retail_medical,47142.939999999995
2033,2019-11-01,retail_recreational,3441936.919999862
2034,2019-11-01,wholesale,702822.52
2035,2019-11-02,retail_medical,34107.05000000001
2036,2019-11-02,retail_recreational,2758106.789999933
2037,2019-11-02,wholesale,763926.9700000002
2038,2019-11-03,retail_medical,37823.78999999996
2039,2019-11-03,retail_recreational,2718098.2400000333
2040,2019-11-03,wholesale,4909638.460000002
2041,2019-11-04,retail_medical,39921.19999999998
2042,2019-11-04,retail_recreational,2907065.03999993
2043,2019-11-04,wholesale,5113659.390000003
2044,2019-11-05,retail_medical,38498.030000000006
2045,2019-11-05,retail_recreational,2832832.6999999587
2046,2019-11-05,wholesale,4952892.689999999
2047,2019-11-06,retail_medical,40279.05999999999
2048,2019-11-06,retail_recreational,2968623.709999997
2049,2019-11-06,wholesale,4907224.870000001
2050,2019-11-07,retail_medical,54849.600000000006
2051,2019-11-07,retail_recreational,4187351.0199998445
2052,2019-11-07,wholesale,4416446.2700000005
2053,2019-11-08,retail_medical,48342.36
2054,2019-11-08,retail_recreational,3510284.92999994
2055,2019-11-08,wholesale,933122.8499999996
2056,2019-11-09,retail_medical,31578.13999999998
2057,2019-11-09,retail_recreational,2830122.0899999887
2058,2019-11-09,wholesale,2101495.1500000004
2059,2019-11-10,retail_medical,38078.09999999999
2060,2019-11-10,retail_recreational,2683666.900000014
2061,2019-11-10,wholesale,6111920.830000001
2062,2019-11-11,retail_medical,35431.35999999998
2063,2019-11-11,retail_recreational,2653245.739999996
2064,2019-11-11,wholesale,6535822.950000001
2065,2019-11-12,retail_medical,35424.95
2066,2019-11-12,retail_recreational,2853172.8800000153
2067,2019-11-12,wholesale,6102855.45
2068,2019-11-13,retail_medical,42030.21
2069,2019-11-13,retail_recreational,2958782.999999936
2070,2019-11-13,wholesale,4392713.760000001
2071,2019-11-14,retail_medical,60687.71999999993
2072,2019-11-14,retail_recreational,4264564.859999883
2073,2019-11-14,wholesale,4925779.500000004
2074,2019-11-15,retail_medical,48680.81999999998
2075,2019-11-15,retail_recreational,3486671.790000006
2076,2019-11-15,wholesale,1077401.6300000004
2077,2019-11-16,retail_medical,31472.539999999986
2078,2019-11-16,retail_recreational,2752936.6100000283
2079,2019-11-16,wholesale,829295.0400000002
2080,2019-11-17,retail_medical,34921.360000000015
2081,2019-11-17,retail_recreational,2700015.1800000737
2082,2019-11-17,wholesale,6086537.469999993
2083,2019-11-18,retail_medical,35827.12
2084,2019-11-18,retail_recreational,2752358.2500000317
2085,2019-11-18,wholesale,5743882.24
2086,2019-11-19,retail_medical,46914.19999999999
2087,2019-11-19,retail_recreational,3106664.950000057
2088,2019-11-19,wholesale,5277261.359999998
2089,2019-11-20,retail_medical,44532.580000000016
2090,2019-11-20,retail_recreational,3085982.9600000395
2091,2019-11-20,wholesale,4883458.629999994
2092,2019-11-21,retail_medical,52303.75999999996
2093,2019-11-21,retail_recreational,4256296.269999961
2094,2019-11-21,wholesale,5258630.859999999
2095,2019-11-22,retail_medical,48656.80999999996
2096,2019-11-22,retail_recreational,3595044.6799998996
2097,2019-11-22,wholesale,848101.2900000003
2098,2019-11-23,retail_medical,35835.479999999996
2099,2019-11-23,retail_recreational,2833686.5999999754
2100,2019-11-23,wholesale,718847.6799999999
2101,2019-11-24,retail_medical,42492.45999999997
2102,2019-11-24,retail_recreational,2999086.6699999776
2103,2019-11-24,wholesale,6837617.739999992
2104,2019-11-25,retail_medical,44546.27
2105,2019-11-25,retail_recreational,3224277.019999948
2106,2019-11-25,wholesale,5566684.739999998
2107,2019-11-26,retail_medical,59987.329999999994
2108,2019-11-26,retail_recreational,4588439.450000073
2109,2019-11-26,wholesale,4950876.889999999
2110,2019-11-27,retail_medical,19498.869999999995
2111,2019-11-27,retail_recreational,2207362.510000004
2112,2019-11-27,wholesale,332730.29000000004
2113,2019-11-28,retail_medical,85356.81000000001
2114,2019-11-28,retail_recreational,5075288.099999809
2115,2019-11-28,wholesale,2488979.6000000006
2116,2019-11-29,retail_medical,39155.15
2117,2019-11-29,retail_recreational,3073486.6499999925
2118,2019-11-29,wholesale,952499.6999999997
2119,2019-11-30,retail_medical,29638.629999999997
2120,2019-11-30,retail_recreational,2587659.1499999915
2121,2019-11-30,wholesale,502553.77999999985
2122,2019-12-01,retail_medical,43910.009999999995
2123,2019-12-01,retail_recreational,2765303.2399999495
2124,2019-12-01,wholesale,4151779.2200000016
2125,2019-12-02,retail_medical,44045.01000000002
2126,2019-12-02,retail_recreational,2981845.929999978
2127,2019-12-02,wholesale,5057327.2799999975
2128,2019-12-03,retail_medical,38918.36999999997
2129,2019-12-03,retail_recreational,2825350.980000019
2130,2019-12-03,wholesale,5491119.289999998
2131,2019-12-04,retail_medical,40607.57
2132,2019-12-04,retail_recreational,2987944.219999992
2133,2019-12-04,wholesale,4083253.2700000014
2134,2019-12-05,retail_medical,50540.45999999999
2135,2019-12-05,retail_recreational,4003659.469999999
2136,2019-12-05,wholesale,3366539.7099999995
2137,2019-12-06,retail_medical,40403.979999999996
2138,2019-12-06,retail_recreational,3332157.009999969
2139,2019-12-06,wholesale,974977.1199999996
2140,2019-12-07,retail_medical,35051.659999999996
2141,2019-12-07,retail_recreational,2697862.689999979
2142,2019-12-07,wholesale,891720.4499999998
2143,2019-12-08,retail_medical,41826.16000000002
2144,2019-12-08,retail_recreational,2687663.7299999977
2145,2019-12-08,wholesale,6466408.94
2146,2019-12-09,retail_medical,41081.649999999994
2147,2019-12-09,retail_recreational,2880770.4099999736
2148,2019-12-09,wholesale,4932161.5200000005
2149,2019-12-10,retail_medical,39223.399999999994
2150,2019-12-10,retail_recreational,2897862.0600000625
2151,2019-12-10,wholesale,4750772.740000004
2152,2019-12-11,retail_medical,39042.66
2153,2019-12-11,retail_recreational,2996833.039999962
2154,2019-12-11,wholesale,3973906.450000002
2155,2019-12-12,retail_medical,54260.43999999998
2156,2019-12-12,retail_recreational,4246992.8299999265
2157,2019-12-12,wholesale,3259189.650000001
2158,2019-12-13,retail_medical,47696.22000000003
2159,2019-12-13,retail_recreational,3506159.649999877
2160,2019-12-13,wholesale,821808.8799999999
2161,2019-12-14,retail_medical,32023.38
2162,2019-12-14,retail_recreational,2789773.9600000097
2163,2019-12-14,wholesale,768051.91
2164,2019-12-15,retail_medical,41641.060000000034
2165,2019-12-15,retail_recreational,2853353.219999956
2166,2019-12-15,wholesale,5439258.790000002
2167,2019-12-16,retail_medical,39525.209999999985
2168,2019-12-16,retail_recreational,2924182.6900000353
2169,2019-12-16,wholesale,10713799.500000006
2170,2019-12-17,retail_medical,41540.290000000045
2171,2019-12-17,retail_recreational,3056619.619999967
2172,2019-12-17,wholesale,5651277.990000003
2173,2019-12-18,retail_medical,40482.189999999995
2174,2019-12-18,retail_recreational,3129613.4399999455
2175,2019-12-18,wholesale,4842623.720000004
2176,2019-12-19,retail_medical,62998.06999999999
2177,2019-12-19,retail_recreational,4500896.479999893
2178,2019-12-19,wholesale,3783674.089999999
2179,2019-12-20,retail_medical,46346.61
2180,2019-12-20,retail_recreational,3871916.7399999504
2181,2019-12-20,wholesale,937232.2800000003
2182,2019-12-21,retail_medical,34100.52000000002
2183,2019-12-21,retail_recreational,3124387.2999999477
2184,2019-12-21,wholesale,731463.85
2185,2019-12-22,retail_medical,55443.719999999965
2186,2019-12-22,retail_recreational,4026049.459999867
2187,2019-12-22,wholesale,4793087.080000004
2188,2019-12-23,retail_medical,55692.05000000002
2189,2019-12-23,retail_recreational,4543890.649999879
2190,2019-12-23,wholesale,2813206.0699999994
2191,2019-12-24,retail_medical,15862.529999999995
2192,2019-12-24,retail_recreational,1403323.66999998
2193,2019-12-24,wholesale,78982.78000000001
2194,2019-12-25,retail_medical,42920.520000000004
2195,2019-12-25,retail_recreational,3302571.0699999225
2196,2019-12-25,wholesale,3739951.439999996
2197,2019-12-26,retail_medical,45603.170000000006
2198,2019-12-26,retail_recreational,3703272.2299999823
2199,2019-12-26,wholesale,3389202.900000001
2200,2019-12-27,retail_medical,40434.12999999999
2201,2019-12-27,retail_recreational,3301672.699999919
2202,2019-12-27,wholesale,686491.8400000002
2203,2019-12-28,retail_medical,28945.17999999997
2204,2019-12-28,retail_recreational,2740334.7399999383
2205,2019-12-28,wholesale,501532.04000000004
2206,2019-12-29,retail_medical,41437.39999999998
2207,2019-12-29,retail_recreational,3069593.589999934
2208,2019-12-29,wholesale,5713604.860000002
2209,2019-12-30,retail_medical,61345.42000000002
2210,2019-12-30,retail_recreational,4382807.789999917
2211,2019-12-30,wholesale,4304693.190000003
2212,2019-12-31,retail_medical,35199.92999999997
2213,2019-12-31,retail_recreational,2490410.8200000436
2214,2019-12-31,wholesale,964258.7100000002
2215,2020-01-01,retail_medical,42696.94000000002
2216,2020-01-01,retail_recreational,2965032.169999938
2217,2020-01-01,wholesale,5369243.419999997
2218,2020-01-02,retail_medical,63337.990000000034
2219,2020-01-02,retail_recreational,4157039.120000013
2220,2020-01-02,wholesale,3960661.0399999986
2221,2020-01-03,retail_medical,52032.04999999996
2222,2020-01-03,retail_recreational,3432658.419999933
2223,2020-01-03,wholesale,1203761.7400000002
2224,2020-01-04,retail_medical,33550.009999999995
2225,2020-01-04,retail_recreational,2682468.41000001
2226,2020-01-04,wholesale,618971.5400000004
2227,2020-01-05,retail_medical,42714.05999999998
2228,2020-01-05,retail_recreational,2799891.6
2229,2020-01-05,wholesale,6594255.379999998
2230,2020-01-06,retail_medical,40936.869999999995
2231,2020-01-06,retail_recreational,2890373.759999969
2232,2020-01-06,wholesale,7635347.759999995
2233,2020-01-07,retail_medical,42333.19000000001
2234,2020-01-07,retail_recreational,2975153.9299999564
2235,2020-01-07,wholesale,6109824.219999997
2236,2020-01-08,retail_medical,42100.589999999975
2237,2020-01-08,retail_recreational,3077392.789999897
2238,2020-01-08,wholesale,5185203.399999999
2239,2020-01-09,retail_medical,54505.229999999974
2240,2020-01-09,retail_recreational,4184504.889999881
2241,2020-01-09,wholesale,4199366.919999998
2242,2020-01-10,retail_medical,50174.31
2243,2020-01-10,retail_recreational,3552887.319999813
2244,2020-01-10,wholesale,853518.2200000006
2245,2020-01-11,retail_medical,37016.91
2246,2020-01-11,retail_recreational,2911392.889999928
2247,2020-01-11,wholesale,809220.6599999999
2248,2020-01-12,retail_medical,38339.52
2249,2020-01-12,retail_recreational,2584647.8699999955
2250,2020-01-12,wholesale,5091141.619999999
2251,2020-01-13,retail_medical,34081.210000000014
2252,2020-01-13,retail_recreational,2608804.2000000128
2253,2020-01-13,wholesale,4866628.379999997
2254,2020-01-14,retail_medical,37515.62999999999
2255,2020-01-14,retail_recreational,2867416.110000004
2256,2020-01-14,wholesale,4519961.3
2257,2020-01-15,retail_medical,40183.55000000001
2258,2020-01-15,retail_recreational,3107696.9599999385
2259,2020-01-15,wholesale,5491745.149999999
2260,2020-01-16,retail_medical,56844.33999999998
2261,2020-01-16,retail_recreational,4278558.529999928
2262,2020-01-16,wholesale,4044390.060000002
2263,2020-01-17,retail_medical,48754.26000000002
2264,2020-01-17,retail_recreational,3563075.579999946
2265,2020-01-17,wholesale,1361082.6600000001
2266,2020-01-18,retail_medical,29997.140000000003
2267,2020-01-18,retail_recreational,2845977.90999995
2268,2020-01-18,wholesale,637994.2399999999
2269,2020-01-19,retail_medical,35315.78999999998
2270,2020-01-19,retail_recreational,2798186.1700000055
2271,2020-01-19,wholesale,4241973.760000001
2272,2020-01-20,retail_medical,40230.45999999999
2273,2020-01-20,retail_recreational,2829175.849999958
2274,2020-01-20,wholesale,5478203.22
2275,2020-01-21,retail_medical,43858.76
2276,2020-01-21,retail_recreational,2992484.409999987
2277,2020-01-21,wholesale,5271598.389999999
2278,2020-01-22,retail_medical,41279.06999999998
2279,2020-01-22,retail_recreational,3005285.0800000113
2280,2020-01-22,wholesale,4288086.580000002
2281,2020-01-23,retail_medical,58405.45999999996
2282,2020-01-23,retail_recreational,4150864.669999894
2283,2020-01-23,wholesale,3574844.900000001
2284,2020-01-24,retail_medical,44392.91000000001
2285,2020-01-24,retail_recreational,3457623.059999874
2286,2020-01-24,wholesale,715645.5300000001
2287,2020-01-25,retail_medical,30869.119999999995
2288,2020-01-25,retail_recreational,2748305.98999998
2289,2020-01-25,wholesale,913659.4499999997
2290,2020-01-26,retail_medical,33672.70000000001
2291,2020-01-26,retail_recreational,2686054.969999981
2292,2020-01-26,wholesale,5289000.98
2293,2020-01-27,retail_medical,38296.09000000002
2294,2020-01-27,retail_recreational,2679068.8000000147
2295,2020-01-27,wholesale,6309170.340000004
2296,2020-01-28,retail_medical,35651.22999999999
2297,2020-01-28,retail_recreational,2833514.709999966
2298,2020-01-28,wholesale,4789523.2600000035
2299,2020-01-29,retail_medical,41427.34
2300,2020-01-29,retail_recreational,3008938.4899999825
2301,2020-01-29,wholesale,5352519.840000001
2302,2020-01-30,retail_medical,63279.540000000015
2303,2020-01-30,retail_recreational,4621053.909999923
2304,2020-01-30,wholesale,3549463.360000002
2305,2020-01-31,retail_medical,52213.65000000003
2306,2020-01-31,retail_recreational,3886889.8599998634
2307,2020-01-31,wholesale,621083.7
2308,2020-02-01,retail_medical,34485.39
2309,2020-02-01,retail_recreational,2971175.979999982
2310,2020-02-01,wholesale,558610.1300000001
2311,2020-02-02,retail_medical,44520.02
2312,2020-02-02,retail_recreational,2901577.5699999575
2313,2020-02-02,wholesale,4624567.1899999995
2314,2020-02-03,retail_medical,34613.83
2315,2020-02-03,retail_recreational,2832894.209999959
2316,2020-02-03,wholesale,7198234.9399999995
2317,2020-02-04,retail_medical,44366.12999999999
2318,2020-02-04,retail_recreational,3147681.0600000015
2319,2020-02-04,wholesale,4953764.46
2320,2020-02-05,retail_medical,42631.08999999998
2321,2020-02-05,retail_recreational,3132599.1099999584
2322,2020-02-05,wholesale,4591992.729999997
2323,2020-02-06,retail_medical,52115.65000000003
2324,2020-02-06,retail_recreational,4172810.7099999622
2325,2020-02-06,wholesale,6545653.01
2326,2020-02-07,retail_medical,52948.38000000002
2327,2020-02-07,retail_recreational,3653148.1699998435
2328,2020-02-07,wholesale,796621.58
2329,2020-02-08,retail_medical,35044.89
2330,2020-02-08,retail_recreational,2910480.1499999827
2331,2020-02-08,wholesale,601246.1799999998
2332,2020-02-09,retail_medical,39101.93
2333,2020-02-09,retail_recreational,2826401.299999986
2334,2020-02-09,wholesale,5023488.789999999
2335,2020-02-10,retail_medical,36420.929999999964
2336,2020-02-10,retail_recreational,2808351.6799999853
2337,2020-02-10,wholesale,5739249.6899999995
2338,2020-02-11,retail_medical,45432.779999999955
2339,2020-02-11,retail_recreational,3100805.2499999003
2340,2020-02-11,wholesale,6150062.229999995
2341,2020-02-12,retail_medical,46477.36000000003
2342,2020-02-12,retail_recreational,3199326.6400000094
2343,2020-02-12,wholesale,5215603.220000001
2344,2020-02-13,retail_medical,60168.49000000002
2345,2020-02-13,retail_recreational,4678580.009999927
2346,2020-02-13,wholesale,4077801.009999998
2347,2020-02-14,retail_medical,45936.159999999974
2348,2020-02-14,retail_recreational,3512130.4299999704
2349,2020-02-14,wholesale,748379.2699999999
2350,2020-02-15,retail_medical,34592.09999999998
2351,2020-02-15,retail_recreational,2904139.4499999452
2352,2020-02-15,wholesale,711645.6000000001
2353,2020-02-16,retail_medical,38050.380000000005
2354,2020-02-16,retail_recreational,2762750.889999935
2355,2020-02-16,wholesale,4223571.510000003
2356,2020-02-17,retail_medical,39694.0
2357,2020-02-17,retail_recreational,2843553.9499999858
2358,2020-02-17,wholesale,5081845.069999999
2359,2020-02-18,retail_medical,40001.880000000005
2360,2020-02-18,retail_recreational,3035606.8499999265
2361,2020-02-18,wholesale,5340762.249999995
2362,2020-02-19,retail_medical,46154.23999999999
2363,2020-02-19,retail_recreational,3346980.6199999223
2364,2020-02-19,wholesale,3825165.940000004
